mse_id,snp_id,state,category_l1,match_score,rank
MSE03838,SNP024,Rajasthan,Food & Beverage,0.7991,1
MSE03839,SNP006,Tamil Nadu,Handicrafts & Handloom,0.7062,1
MSE03845,SNP007,Gujarat,Fashion,0.8274,1
MSE03846,SNP024,Delhi,Food & Beverage,0.9349,1
MSE03847,SNP007,Tamil Nadu,Home & Kitchen,0.6868,1
MSE03850,SNP020,Maharashtra,Agriculture,0.7508,1
MSE03851,SNP004,Telangana,Agriculture,0.7532,1
MSE03855,SNP007,Telangana,Fashion,0.664,1
MSE03856,SNP024,Andhra Pradesh,Food & Beverage,0.7039,1
MSE03859,SNP024,Madhya Pradesh,Food & Beverage,0.8331,1
MSE03860,SNP017,Tamil Nadu,Food & Beverage,0.6938,1
MSE03861,SNP007,Rajasthan,Home & Kitchen,0.921,1
MSE03865,SNP007,Uttar Pradesh,Home & Kitchen,0.6732,1
MSE03867,SNP011,Madhya Pradesh,Agriculture,0.9381,1
MSE03868,SNP024,West Bengal,Food & Beverage,0.6495,1
MSE03874,SNP007,Uttar Pradesh,Home & Kitchen,0.6337,1
MSE03875,SNP017,Karnataka,Food & Beverage,0.8956,1
MSE03876,SNP012,Uttar Pradesh,Agriculture,0.6989,1
MSE03880,SNP006,West Bengal,Handicrafts & Handloom,0.9155,1
MSE03881,SNP007,West Bengal,Fashion,0.7953,1
MSE03884,SNP024,Uttar Pradesh,Food & Beverage,0.6402,1
MSE03885,SNP023,Karnataka,Services,0.848,1
MSE03886,SNP024,Nagaland,Food & Beverage,0.7008,1
MSE03887,SNP007,Bihar,Beauty & Personal Care,0.7615,1
MSE03888,SNP007,Bihar,Fashion,0.6611,1
MSE03890,SNP024,Tripura,Food & Beverage,0.6231,1
MSE03892,SNP007,Bihar,Home & Kitchen,0.716,1
MSE03893,SNP024,West Bengal,Food & Beverage,0.6625,1
MSE03896,SNP007,Tamil Nadu,Fashion,0.7275,1
MSE03897,SNP024,Rajasthan,Food & Beverage,0.8852,1
MSE03898,SNP006,Telangana,Handicrafts & Handloom,0.7885,1
MSE03899,SNP007,West Bengal,Home & Kitchen,0.7116,1
MSE03900,SNP007,Gujarat,Fashion,0.9267,1
MSE03901,SNP007,West Bengal,Fashion,0.7913,1
MSE03908,SNP002,Haryana,Electronics,0.798,1
MSE03913,SNP018,Uttar Pradesh,Handicrafts & Handloom,0.8081,1
MSE03915,SNP007,Haryana,Fashion,0.927,1
MSE03916,SNP007,Bihar,Home & Kitchen,0.7156,1
MSE03919,SNP007,Karnataka,Fashion,0.8014,1
MSE03920,SNP006,Punjab,Handicrafts & Handloom,0.9004,1
MSE03921,SNP024,Maharashtra,Food & Beverage,0.9162,1
MSE03922,SNP012,Uttar Pradesh,Agriculture,0.8448,1
MSE03927,SNP008,Madhya Pradesh,Services,0.7709,1
MSE03929,SNP024,West Bengal,Food & Beverage,0.8212,1
MSE03931,SNP007,Karnataka,Beauty & Personal Care,0.6706,1
MSE03933,SNP002,Haryana,Electronics,0.9287,1
MSE03934,SNP008,Maharashtra,Services,0.634,1
MSE03938,SNP024,West Bengal,Food & Beverage,0.7413,1
MSE03940,SNP004,Jharkhand,Agriculture,0.7248,1
MSE03947,SNP008,Assam,Services,0.7075,1
MSE03948,SNP007,Maharashtra,Fashion,0.8699,1
MSE03949,SNP002,Odisha,Electronics,0.8145,1
MSE03950,SNP007,Assam,Home & Kitchen,0.8296,1
MSE03951,SNP007,Andhra Pradesh,Home & Kitchen,0.7028,1
MSE03964,SNP023,Karnataka,Services,0.7031,1
MSE03966,SNP024,Andhra Pradesh,Food & Beverage,0.7694,1
MSE03969,SNP024,Uttar Pradesh,Food & Beverage,0.9311,1
MSE03974,SNP007,Uttar Pradesh,Fashion,0.8555,1
MSE03975,SNP006,Assam,Handicrafts & Handloom,0.7674,1
MSE03976,SNP007,Punjab,Fashion,0.6837,1
MSE03977,SNP004,Manipur,Agriculture,0.7534,1
MSE03978,SNP023,Karnataka,Services,0.914,1
MSE03981,SNP006,Jharkhand,Handicrafts & Handloom,0.9273,1
MSE03986,SNP024,Rajasthan,Food & Beverage,0.9023,1
MSE03988,SNP007,Delhi,Beauty & Personal Care,0.937,1
MSE03989,SNP007,Maharashtra,Home & Kitchen,0.6918,1
MSE03990,SNP012,Uttar Pradesh,Agriculture,0.897,1
MSE03991,SNP007,Rajasthan,Home & Kitchen,0.8649,1
MSE03993,SNP007,Gujarat,Home & Kitchen,0.9167,1
MSE03994,SNP006,Rajasthan,Handicrafts & Handloom,0.7869,1
MSE03996,SNP024,Bihar,Food & Beverage,0.9128,1
MSE03997,SNP024,Jharkhand,Food & Beverage,0.8187,1
MSE03999,SNP017,Karnataka,Food & Beverage,0.738,1
MSE04000,SNP024,West Bengal,Food & Beverage,0.8087,1
MSE04001,SNP006,West Bengal,Handicrafts & Handloom,0.8837,1
MSE04002,SNP024,Bihar,Food & Beverage,0.8741,1
MSE04003,SNP004,Telangana,Agriculture,0.7453,1
MSE04004,SNP007,Uttar Pradesh,Fashion,0.8276,1
MSE04011,SNP017,Tamil Nadu,Food & Beverage,0.7299,1
MSE04012,SNP024,Odisha,Food & Beverage,0.6549,1
MSE04013,SNP020,Gujarat,Agriculture,0.8542,1
MSE04016,SNP006,Assam,Handicrafts & Handloom,0.9198,1
MSE04019,SNP004,Tamil Nadu,Agriculture,0.8945,1
MSE04021,SNP025,Karnataka,Electronics,0.658,1
MSE04023,SNP024,Gujarat,Food & Beverage,0.7109,1
MSE04024,SNP006,Madhya Pradesh,Handicrafts & Handloom,0.742,1
MSE04026,SNP020,Maharashtra,Agriculture,0.9268,1
MSE04029,SNP007,Karnataka,Fashion,0.6482,1
MSE04030,SNP007,Delhi,Home & Kitchen,0.9335,1
MSE04033,SNP024,Bihar,Food & Beverage,0.838,1
MSE04034,SNP024,West Bengal,Food & Beverage,0.8896,1
MSE04036,SNP024,Chhattisgarh,Food & Beverage,0.7104,1
MSE04037,SNP024,Assam,Food & Beverage,0.7454,1
MSE04038,SNP008,Uttar Pradesh,Services,0.8806,1
MSE04039,SNP007,Uttar Pradesh,Fashion,0.7911,1
MSE04041,SNP017,Tamil Nadu,Food & Beverage,0.8109,1
MSE04044,SNP006,Rajasthan,Handicrafts & Handloom,0.8434,1
MSE04047,SNP024,Bihar,Food & Beverage,0.8789,1
MSE04049,SNP024,Delhi,Food & Beverage,0.9195,1
MSE04055,SNP006,Jharkhand,Handicrafts & Handloom,0.8238,1
MSE04057,SNP023,Telangana,Services,0.9185,1
MSE04059,SNP007,Delhi,Fashion,0.6961,1
MSE04060,SNP008,Uttar Pradesh,Services,0.8063,1
MSE04061,SNP008,Maharashtra,Services,0.6288,1
MSE04063,SNP024,Chhattisgarh,Food & Beverage,0.6563,1
MSE04066,SNP006,Andhra Pradesh,Handicrafts & Handloom,0.8876,1
MSE04068,SNP007,Karnataka,Home & Kitchen,0.6918,1
MSE04069,SNP008,Bihar,Services,0.7527,1
MSE04071,SNP020,Gujarat,Services,0.7781,1
MSE04075,SNP007,Tamil Nadu,Fashion,0.6243,1
MSE04080,SNP008,Meghalaya,Services,0.6818,1
MSE04085,SNP007,Assam,Home & Kitchen,0.6579,1
MSE04086,SNP024,Uttar Pradesh,Food & Beverage,0.858,1
MSE04087,SNP007,West Bengal,Fashion,0.8749,1
MSE04090,SNP017,Kerala,Food & Beverage,0.702,1
MSE04092,SNP007,Rajasthan,Home & Kitchen,0.6605,1
MSE04094,SNP024,Goa,Food & Beverage,0.6345,1
MSE04097,SNP018,Uttar Pradesh,Handicrafts & Handloom,0.6532,1
MSE04099,SNP008,Maharashtra,Services,0.7583,1
MSE04100,SNP024,Odisha,Food & Beverage,0.8181,1
MSE04104,SNP008,Madhya Pradesh,Services,0.6893,1
MSE04109,SNP007,Assam,Fashion,0.7605,1
MSE04112,SNP004,Telangana,Food & Beverage,0.8409,1
MSE04116,SNP007,Karnataka,Home & Kitchen,0.7708,1
MSE04118,SNP024,Himachal Pradesh,Food & Beverage,0.9354,1
MSE04120,SNP006,Maharashtra,Handicrafts & Handloom,0.6548,1
MSE04121,SNP018,Uttar Pradesh,Handicrafts & Handloom,0.8093,1
MSE04125,SNP017,Tamil Nadu,Food & Beverage,0.689,1
MSE04127,SNP024,Andhra Pradesh,Food & Beverage,0.7349,1
MSE04128,SNP006,Tamil Nadu,Handicrafts & Handloom,0.7169,1
MSE04129,SNP004,Karnataka,Agriculture,0.7403,1
MSE04130,SNP002,Odisha,Electronics,0.8639,1
MSE04131,SNP002,Tamil Nadu,Electronics,0.6952,1
MSE04134,SNP007,Kerala,Fashion,0.6884,1
MSE04135,SNP008,Kerala,Services,0.6448,1
MSE04137,SNP007,Karnataka,Beauty & Personal Care,0.8955,1
MSE04138,SNP007,Madhya Pradesh,Fashion,0.664,1
MSE04140,SNP007,Telangana,Home & Kitchen,0.7766,1
MSE04143,SNP024,Uttar Pradesh,Food & Beverage,0.9021,1
MSE04144,SNP024,Rajasthan,Food & Beverage,0.8171,1
MSE04145,SNP002,Odisha,Electronics,0.6554,1
MSE04148,SNP017,Tamil Nadu,Food & Beverage,0.6411,1
MSE04151,SNP007,Rajasthan,Beauty & Personal Care,0.9257,1
MSE04152,SNP007,Gujarat,Fashion,0.6691,1
MSE04156,SNP007,Uttar Pradesh,Fashion,0.803,1
MSE04158,SNP007,Chandigarh,Beauty & Personal Care,0.648,1
MSE04160,SNP020,Gujarat,Services,0.8322,1
MSE04161,SNP006,Tamil Nadu,Handicrafts & Handloom,0.7658,1
MSE04165,SNP024,Jharkhand,Food & Beverage,0.791,1
MSE04167,SNP024,West Bengal,Food & Beverage,0.8435,1
MSE04173,SNP025,Uttar Pradesh,Electronics,0.6554,1
MSE04179,SNP024,Jharkhand,Food & Beverage,0.8883,1
MSE04180,SNP024,Haryana,Food & Beverage,0.724,1
MSE04181,SNP007,Punjab,Fashion,0.9171,1
MSE04183,SNP007,Kerala,Fashion,0.8215,1
MSE04188,SNP007,West Bengal,Fashion,0.7507,1
MSE04191,SNP007,West Bengal,Home & Kitchen,0.9048,1
MSE04192,SNP024,Rajasthan,Food & Beverage,0.6632,1
MSE04195,SNP017,Karnataka,Food & Beverage,0.7336,1
MSE04199,SNP020,Maharashtra,Agriculture,0.8967,1
MSE04200,SNP018,Uttar Pradesh,Handicrafts & Handloom,0.8713,1
MSE04202,SNP018,Uttar Pradesh,Handicrafts & Handloom,0.8289,1
MSE04203,SNP007,Maharashtra,Fashion,0.8368,1
MSE04205,SNP007,Maharashtra,Home & Kitchen,0.7073,1
MSE04206,SNP007,Gujarat,Home & Kitchen,0.7574,1
MSE04208,SNP017,Tamil Nadu,Food & Beverage,0.6263,1
MSE04209,SNP017,Tamil Nadu,Food & Beverage,0.9069,1
MSE04210,SNP007,Jharkhand,Fashion,0.6331,1
MSE04221,SNP007,Tamil Nadu,Home & Kitchen,0.8999,1
MSE04223,SNP024,Rajasthan,Food & Beverage,0.6983,1
MSE04224,SNP017,Kerala,Food & Beverage,0.8502,1
MSE04227,SNP020,Rajasthan,Services,0.7193,1
MSE04234,SNP008,Chhattisgarh,Services,0.7357,1
MSE04235,SNP006,Gujarat,Handicrafts & Handloom,0.8924,1
MSE04237,SNP007,Uttar Pradesh,Home & Kitchen,0.674,1
MSE04238,SNP008,Maharashtra,Services,0.8099,1
MSE04239,SNP024,Madhya Pradesh,Food & Beverage,0.7487,1
MSE04245,SNP002,Tamil Nadu,Electronics,0.8255,1
MSE04247,SNP011,Madhya Pradesh,Agriculture,0.7941,1
MSE04248,SNP008,Maharashtra,Services,0.7074,1
MSE04249,SNP024,Uttar Pradesh,Food & Beverage,0.81,1
MSE04250,SNP007,Jharkhand,Home & Kitchen,0.9122,1
MSE04251,SNP024,Bihar,Food & Beverage,0.7018,1
MSE04252,SNP024,Andhra Pradesh,Food & Beverage,0.9379,1
MSE04253,SNP025,Uttar Pradesh,Electronics,0.8883,1
MSE04255,SNP007,Madhya Pradesh,Home & Kitchen,0.6508,1
MSE04256,SNP007,Madhya Pradesh,Fashion,0.7235,1
MSE04257,SNP007,West Bengal,Home & Kitchen,0.9227,1
MSE04259,SNP007,Tamil Nadu,Fashion,0.8479,1
MSE04261,SNP018,Uttar Pradesh,Handicrafts & Handloom,0.7507,1
MSE04267,SNP017,Kerala,Food & Beverage,0.9104,1
MSE04268,SNP007,Delhi,Home & Kitchen,0.9313,1
MSE04272,SNP006,Maharashtra,Handicrafts & Handloom,0.7019,1
MSE04273,SNP007,Kerala,Home & Kitchen,0.7657,1
MSE04274,SNP007,Madhya Pradesh,Beauty & Personal Care,0.8276,1
MSE04276,SNP024,Rajasthan,Food & Beverage,0.8026,1
MSE04277,SNP007,Chhattisgarh,Fashion,0.7722,1
MSE04284,SNP007,Maharashtra,Home & Kitchen,0.6718,1
MSE04290,SNP024,Uttar Pradesh,Food & Beverage,0.8739,1
MSE04292,SNP006,Tamil Nadu,Handicrafts & Handloom,0.6241,1
MSE04295,SNP006,Assam,Handicrafts & Handloom,0.7677,1
MSE04296,SNP007,Bihar,Home & Kitchen,0.7988,1
MSE04297,SNP020,Rajasthan,Services,0.6371,1
MSE04300,SNP025,Maharashtra,Electronics,0.6369,1
MSE04305,SNP024,Uttar Pradesh,Food & Beverage,0.6384,1
MSE04308,SNP017,Tamil Nadu,Food & Beverage,0.9083,1
MSE04309,SNP024,Rajasthan,Food & Beverage,0.93,1
MSE04310,SNP024,Goa,Food & Beverage,0.6895,1
MSE04312,SNP024,West Bengal,Food & Beverage,0.6761,1
MSE04313,SNP024,Uttar Pradesh,Food & Beverage,0.7457,1
MSE04316,SNP024,Chhattisgarh,Food & Beverage,0.9349,1
MSE04318,SNP004,Tamil Nadu,Agriculture,0.9074,1
MSE04324,SNP017,Tamil Nadu,Food & Beverage,0.6452,1
MSE04326,SNP007,Kerala,Home & Kitchen,0.801,1
MSE04327,SNP007,Telangana,Beauty & Personal Care,0.7576,1
MSE04328,SNP007,Kerala,Home & Kitchen,0.8783,1
MSE04329,SNP007,Uttar Pradesh,Beauty & Personal Care,0.6999,1
MSE04330,SNP007,Uttar Pradesh,Home & Kitchen,0.8231,1
MSE04331,SNP007,Assam,Fashion,0.8856,1
MSE04335,SNP004,Karnataka,Agriculture,0.6396,1
MSE04336,SNP007,Maharashtra,Fashion,0.832,1
MSE04344,SNP006,Maharashtra,Handicrafts & Handloom,0.8996,1
MSE04351,SNP007,Maharashtra,Fashion,0.7685,1
MSE04355,SNP007,Gujarat,Home & Kitchen,0.9089,1
MSE04357,SNP017,Tamil Nadu,Food & Beverage,0.7052,1
MSE04360,SNP017,Karnataka,Food & Beverage,0.6275,1
MSE04364,SNP017,Tamil Nadu,Food & Beverage,0.6639,1
MSE04365,SNP008,Tamil Nadu,Services,0.8253,1
MSE04366,SNP007,Uttar Pradesh,Fashion,0.7479,1
MSE04367,SNP007,Karnataka,Home & Kitchen,0.7136,1
MSE04368,SNP008,Andhra Pradesh,Services,0.9222,1
MSE04369,SNP024,Rajasthan,Food & Beverage,0.7245,1
MSE04372,SNP017,Tamil Nadu,Food & Beverage,0.9329,1
MSE04373,SNP007,Uttar Pradesh,Fashion,0.6607,1
MSE04374,SNP007,Kerala,Fashion,0.7813,1
MSE04377,SNP024,Maharashtra,Food & Beverage,0.8241,1
MSE04380,SNP004,West Bengal,Agriculture,0.7621,1
MSE04381,SNP006,Odisha,Handicrafts & Handloom,0.8763,1
MSE04382,SNP020,Rajasthan,Services,0.6977,1
MSE04384,SNP007,Bihar,Home & Kitchen,0.8012,1
MSE04385,SNP007,Uttar Pradesh,Home & Kitchen,0.911,1
MSE04386,SNP024,Manipur,Food & Beverage,0.9323,1
MSE04388,SNP024,Delhi,Food & Beverage,0.8421,1
MSE04389,SNP024,Maharashtra,Food & Beverage,0.8846,1
MSE04391,SNP007,Punjab,Home & Kitchen,0.8224,1
MSE04392,SNP006,Rajasthan,Handicrafts & Handloom,0.8465,1
MSE04394,SNP008,Manipur,Services,0.8499,1
MSE04397,SNP008,Delhi,Services,0.7502,1
MSE04399,SNP002,West Bengal,Electronics,0.6394,1
MSE04401,SNP024,Haryana,Food & Beverage,0.7714,1
MSE04403,SNP018,Uttar Pradesh,Handicrafts & Handloom,0.7877,1
MSE04404,SNP020,Maharashtra,Agriculture,0.7302,1
MSE04408,SNP007,Uttar Pradesh,Home & Kitchen,0.8934,1
MSE04409,SNP007,Uttar Pradesh,Beauty & Personal Care,0.7336,1
MSE04411,SNP024,Haryana,Food & Beverage,0.7063,1
MSE04412,SNP002,West Bengal,Electronics,0.9035,1
MSE04413,SNP006,Andhra Pradesh,Handicrafts & Handloom,0.6877,1
MSE04414,SNP024,Madhya Pradesh,Food & Beverage,0.7467,1
MSE04418,SNP007,Uttar Pradesh,Home & Kitchen,0.7709,1
MSE04419,SNP017,Karnataka,Food & Beverage,0.7588,1
MSE04426,SNP007,Uttar Pradesh,Fashion,0.8282,1
MSE04431,SNP008,Mizoram,Services,0.6779,1
MSE04432,SNP008,Uttar Pradesh,Services,0.8047,1
MSE04434,SNP024,Haryana,Food & Beverage,0.6762,1
MSE04435,SNP017,Kerala,Food & Beverage,0.6833,1
MSE04436,SNP007,Maharashtra,Fashion,0.8929,1
MSE04440,SNP008,Nagaland,Services,0.7056,1
MSE04441,SNP024,Uttar Pradesh,Food & Beverage,0.8686,1
MSE04444,SNP004,Tamil Nadu,Agriculture,0.7946,1
MSE04445,SNP024,West Bengal,Food & Beverage,0.8419,1
MSE04448,SNP024,Jammu & Kashmir,Food & Beverage,0.8657,1
MSE04449,SNP007,Uttar Pradesh,Fashion,0.6848,1
MSE04452,SNP007,Uttar Pradesh,Beauty & Personal Care,0.7475,1
MSE04453,SNP007,Gujarat,Fashion,0.9264,1
MSE04456,SNP007,Tamil Nadu,Fashion,0.8703,1
MSE04457,SNP024,Punjab,Food & Beverage,0.7182,1
MSE04458,SNP007,Uttar Pradesh,Home & Kitchen,0.8017,1
MSE04464,SNP024,West Bengal,Food & Beverage,0.692,1
MSE04466,SNP007,Odisha,Home & Kitchen,0.7099,1
MSE04468,SNP008,Maharashtra,Services,0.8618,1
MSE04473,SNP008,Uttar Pradesh,Services,0.931,1
MSE04474,SNP008,Bihar,Services,0.9377,1
MSE04478,SNP007,Madhya Pradesh,Home & Kitchen,0.8257,1
MSE04479,SNP023,Karnataka,Services,0.8598,1
MSE04480,SNP024,Delhi,Food & Beverage,0.8141,1
MSE04483,SNP004,Kerala,Agriculture,0.788,1
MSE04485,SNP006,Maharashtra,Handicrafts & Handloom,0.8384,1
MSE04488,SNP002,Rajasthan,Electronics,0.9388,1
MSE04489,SNP024,Maharashtra,Food & Beverage,0.7083,1
MSE04496,SNP024,Maharashtra,Food & Beverage,0.6336,1
MSE04497,SNP002,Punjab,Electronics,0.6721,1
MSE04502,SNP007,Delhi,Beauty & Personal Care,0.8488,1
MSE04506,SNP006,Haryana,Handicrafts & Handloom,0.7094,1
MSE04507,SNP008,Madhya Pradesh,Services,0.7,1
MSE04508,SNP024,Maharashtra,Food & Beverage,0.8962,1
MSE04510,SNP024,Uttar Pradesh,Food & Beverage,0.6495,1
MSE04512,SNP007,Chhattisgarh,Fashion,0.7089,1
MSE04513,SNP017,Tamil Nadu,Food & Beverage,0.8238,1
MSE04514,SNP004,Bihar,Agriculture,0.9193,1
MSE04518,SNP007,Maharashtra,Beauty & Personal Care,0.6915,1
MSE04520,SNP024,Maharashtra,Food & Beverage,0.8367,1
MSE04521,SNP024,Odisha,Food & Beverage,0.7989,1
MSE04526,SNP020,Rajasthan,Services,0.9247,1
MSE04528,SNP008,Tamil Nadu,Services,0.832,1
MSE04531,SNP004,West Bengal,Agriculture,0.8333,1
MSE04533,SNP007,Tamil Nadu,Fashion,0.9097,1
MSE04534,SNP007,Chhattisgarh,Fashion,0.672,1
MSE04537,SNP002,West Bengal,Electronics,0.8001,1
MSE04538,SNP006,Jammu & Kashmir,Handicrafts & Handloom,0.7195,1
MSE04539,SNP007,Kerala,Fashion,0.6846,1
MSE04543,SNP007,Assam,Fashion,0.8058,1
MSE04544,SNP007,Telangana,Beauty & Personal Care,0.7927,1
MSE04546,SNP007,Andaman & Nicobar,Fashion,0.8488,1
MSE04549,SNP007,Madhya Pradesh,Fashion,0.6747,1
MSE04550,SNP008,Haryana,Services,0.6348,1
MSE04555,SNP006,Assam,Handicrafts & Handloom,0.9272,1
MSE04557,SNP007,Maharashtra,Fashion,0.6797,1
MSE04560,SNP008,Odisha,Services,0.6499,1
MSE04561,SNP002,Nagaland,Electronics,0.857,1
MSE04566,SNP007,Maharashtra,Fashion,0.7517,1
MSE04568,SNP012,Uttar Pradesh,Agriculture,0.8571,1
MSE04573,SNP017,Tamil Nadu,Food & Beverage,0.7356,1
MSE04575,SNP004,Telangana,Food & Beverage,0.8386,1
MSE04576,SNP007,Rajasthan,Fashion,0.701,1
MSE04579,SNP008,Maharashtra,Services,0.6718,1
MSE04581,SNP004,Chhattisgarh,Agriculture,0.7464,1
MSE04586,SNP004,Goa,Agriculture,0.7595,1
MSE04587,SNP008,Chhattisgarh,Services,0.7354,1
MSE04591,SNP020,Maharashtra,Agriculture,0.812,1
MSE04592,SNP012,Uttar Pradesh,Agriculture,0.6402,1
MSE04594,SNP007,Uttar Pradesh,Home & Kitchen,0.6645,1
MSE04595,SNP006,Tripura,Handicrafts & Handloom,0.7205,1
MSE04596,SNP004,Andhra Pradesh,Agriculture,0.8028,1
MSE04598,SNP007,Madhya Pradesh,Fashion,0.7084,1
MSE04599,SNP007,Uttar Pradesh,Home & Kitchen,0.6921,1
MSE04601,SNP024,Maharashtra,Food & Beverage,0.8295,1
MSE04602,SNP004,Kerala,Agriculture,0.7217,1
MSE04603,SNP007,Manipur,Fashion,0.8667,1
MSE04605,SNP007,Uttar Pradesh,Home & Kitchen,0.6671,1
MSE04607,SNP007,Kerala,Fashion,0.6657,1
MSE04609,SNP017,Tamil Nadu,Food & Beverage,0.6344,1
MSE04612,SNP007,Bihar,Fashion,0.7517,1
MSE04614,SNP002,Jammu & Kashmir,Electronics,0.7451,1
MSE04616,SNP024,Punjab,Food & Beverage,0.6228,1
MSE04618,SNP007,Bihar,Home & Kitchen,0.756,1
MSE04624,SNP006,Madhya Pradesh,Handicrafts & Handloom,0.9275,1
MSE04626,SNP024,Uttar Pradesh,Food & Beverage,0.6913,1
MSE04628,SNP024,Maharashtra,Food & Beverage,0.6545,1
MSE04629,SNP006,Tamil Nadu,Handicrafts & Handloom,0.6608,1
MSE04630,SNP007,Chhattisgarh,Home & Kitchen,0.6365,1
MSE04634,SNP024,Andhra Pradesh,Food & Beverage,0.8209,1
MSE04637,SNP007,Jammu & Kashmir,Fashion,0.9088,1
MSE04641,SNP025,Uttar Pradesh,Electronics,0.6676,1
MSE04648,SNP024,Madhya Pradesh,Food & Beverage,0.8748,1
MSE04650,SNP007,Nagaland,Home & Kitchen,0.908,1
MSE04651,SNP007,Kerala,Home & Kitchen,0.8294,1
MSE04657,SNP018,Uttar Pradesh,Handicrafts & Handloom,0.7749,1
MSE04659,SNP007,Gujarat,Beauty & Personal Care,0.652,1
MSE04661,SNP024,Odisha,Food & Beverage,0.628,1
MSE04663,SNP006,Andhra Pradesh,Handicrafts & Handloom,0.9054,1
MSE04667,SNP025,Maharashtra,Electronics,0.6699,1
MSE04671,SNP006,Gujarat,Handicrafts & Handloom,0.868,1
MSE04675,SNP007,Jharkhand,Fashion,0.9221,1
MSE04676,SNP024,Gujarat,Food & Beverage,0.8084,1
MSE04684,SNP017,Karnataka,Food & Beverage,0.6763,1
MSE04685,SNP007,Rajasthan,Beauty & Personal Care,0.8557,1
MSE04688,SNP007,Assam,Home & Kitchen,0.6646,1
MSE04689,SNP020,Rajasthan,Services,0.8702,1
MSE04690,SNP007,Bihar,Home & Kitchen,0.651,1
MSE04691,SNP006,Jharkhand,Handicrafts & Handloom,0.7631,1
MSE04694,SNP007,Uttar Pradesh,Home & Kitchen,0.8027,1
MSE04695,SNP006,Maharashtra,Handicrafts & Handloom,0.7623,1
MSE04697,SNP024,Gujarat,Food & Beverage,0.9093,1
MSE04700,SNP004,West Bengal,Agriculture,0.8854,1
MSE04701,SNP004,Meghalaya,Agriculture,0.9268,1
MSE04702,SNP024,Rajasthan,Food & Beverage,0.6551,1
MSE04704,SNP017,Kerala,Food & Beverage,0.6989,1
MSE04706,SNP007,Odisha,Home & Kitchen,0.656,1
MSE04707,SNP017,Karnataka,Food & Beverage,0.7639,1
MSE04711,SNP024,Andhra Pradesh,Food & Beverage,0.8078,1
MSE04712,SNP025,Maharashtra,Electronics,0.6654,1
MSE04713,SNP007,Jharkhand,Home & Kitchen,0.9043,1
MSE04714,SNP007,Rajasthan,Fashion,0.7775,1
MSE04716,SNP004,Himachal Pradesh,Agriculture,0.7039,1
MSE04720,SNP020,Gujarat,Agriculture,0.903,1
MSE04721,SNP008,Madhya Pradesh,Services,0.6505,1
MSE04722,SNP017,Karnataka,Food & Beverage,0.7344,1
MSE04728,SNP007,Chhattisgarh,Fashion,0.7914,1
MSE04732,SNP007,Maharashtra,Beauty & Personal Care,0.7659,1
MSE04735,SNP024,Gujarat,Food & Beverage,0.871,1
MSE04738,SNP024,Maharashtra,Food & Beverage,0.8577,1
MSE04741,SNP007,Uttar Pradesh,Home & Kitchen,0.6462,1
MSE04744,SNP007,Tamil Nadu,Beauty & Personal Care,0.8148,1
MSE04749,SNP007,Madhya Pradesh,Home & Kitchen,0.8898,1
MSE04754,SNP017,Karnataka,Food & Beverage,0.7576,1
MSE04757,SNP008,West Bengal,Services,0.8511,1
MSE04758,SNP007,Karnataka,Fashion,0.8365,1
MSE04759,SNP007,Tamil Nadu,Home & Kitchen,0.7973,1
MSE04765,SNP007,Jammu & Kashmir,Home & Kitchen,0.8057,1
MSE04768,SNP024,Madhya Pradesh,Food & Beverage,0.7374,1
MSE04775,SNP007,Uttarakhand,Home & Kitchen,0.6726,1
MSE04777,SNP007,Andhra Pradesh,Home & Kitchen,0.7892,1
MSE04783,SNP024,Andhra Pradesh,Food & Beverage,0.6516,1
MSE04785,SNP017,Tamil Nadu,Food & Beverage,0.6389,1
MSE04786,SNP007,Andhra Pradesh,Home & Kitchen,0.7928,1
MSE04787,SNP024,Maharashtra,Food & Beverage,0.7015,1
MSE04788,SNP004,West Bengal,Agriculture,0.9316,1
MSE04790,SNP007,Uttar Pradesh,Home & Kitchen,0.8705,1
MSE04794,SNP018,Delhi,Handicrafts & Handloom,0.8119,1
MSE04797,SNP018,Delhi,Handicrafts & Handloom,0.7922,1
MSE04800,SNP018,Delhi,Handicrafts & Handloom,0.7215,1
MSE04801,SNP006,Rajasthan,Handicrafts & Handloom,0.7469,1
MSE04802,SNP007,Bihar,Home & Kitchen,0.8907,1
MSE04803,SNP007,West Bengal,Home & Kitchen,0.7097,1
MSE04805,SNP024,Nagaland,Food & Beverage,0.6715,1
MSE04807,SNP012,Uttar Pradesh,Agriculture,0.6332,1
MSE04812,SNP017,Tamil Nadu,Food & Beverage,0.9267,1
MSE04813,SNP024,Delhi,Food & Beverage,0.8444,1
MSE04814,SNP006,Punjab,Handicrafts & Handloom,0.8207,1
MSE04816,SNP024,Uttar Pradesh,Food & Beverage,0.6619,1
MSE04818,SNP007,Rajasthan,Home & Kitchen,0.7053,1
MSE04819,SNP006,Maharashtra,Handicrafts & Handloom,0.7606,1
MSE04823,SNP024,Bihar,Food & Beverage,0.8734,1
MSE04825,SNP007,Gujarat,Fashion,0.8989,1
MSE04826,SNP017,Kerala,Food & Beverage,0.6231,1
MSE04831,SNP008,Andhra Pradesh,Services,0.9165,1
MSE04832,SNP024,Uttar Pradesh,Food & Beverage,0.6238,1
MSE04833,SNP004,Chhattisgarh,Agriculture,0.6349,1
